t,x,sigma
3769.6500347222245,2.020990873317882e-07,7.958170927336605e-08
3776.6500347222245,2.3134376174872195e-07,7.635942288570905e-08
3783.6500347222245,3.574006785480486e-07,7.465171854643947e-08
3790.6500347222245,6.462630732435995e-07,7.180247542218162e-08
3797.6500347222245,4.53644170051079e-07,7.302086136960307e-08
3804.6500347222245,5.699756545154574e-07,1.042492665311905e-07
3811.6500347222245,3.8468534638782806e-07,1.0929596605302819e-07
3818.6500347222245,4.098397700315188e-07,1.0393634235774015e-07
3825.6500347222245,3.8520819232159845e-07,1.0752461602625661e-07
3832.6500347222245,3.547448625666269e-07,8.00334115214047e-08
3839.6500347222245,4.4686838884837894e-07,7.833253684269482e-08
3846.6500347222245,2.464284619358245e-07,4.7289074740032805e-08
3853.6500347222245,4.332462017578642e-07,9.165317995985651e-08
3860.6500347222245,4.3280279329945074e-07,1.0177328263148363e-07
3867.6500347222245,8.769001104923651e-07,1.2436243766384223e-07
3874.6500347222245,6.681264459714737e-08,3.193898012500226e-08
3881.6500347222245,1.9537621929041077e-07,8.235813734076811e-08
3888.6500347222245,1.0265016474411651e-07,3.7043048365888566e-08
3895.6500347222245,1.5584935596211375e-07,5.261639810943698e-08
3902.6500347222245,2.1237381401507815e-07,5.3752513711548716e-08
3909.6500347222245,2.2448504500184502e-07,7.397857687054405e-08
3916.6500347222245,3.006776111410537e-07,8.769969395639259e-08
3923.6500347222245,1.8425714555548373e-07,1.086937060744687e-07
3930.6500347222245,9.333017875850886e-08,5.3822380567862276e-08
3937.6500347222245,1.1740195548435914e-07,7.649743449506746e-08
3944.6500347222245,3.838374343390107e-07,7.845179144350669e-08
3951.6500347222245,2.0112183629892548e-07,5.384698182534407e-08
3958.6500347222245,2.0002736640232302e-07,6.638975580351127e-08
3965.6500347222245,8.633310047278031e-08,6.04523292138636e-08
3972.6500347222245,3.4076792102887896e-08,2.2671465091611362e-08
3979.6500347222245,9.740630949117559e-08,8.888699279462787e-08
3986.6500347222245,4.6094534337294713e-07,9.97465310045419e-08
3993.6500347222245,5.612604492786639e-07,9.248953538615426e-08
4000.6500347222245,4.830626579151302e-07,7.441193894576899e-08
4007.6500347222245,4.22806672060943e-07,6.110637665470576e-08
4014.6500347222245,6.239063958782696e-07,9.14984528107359e-08
4021.6500347222245,3.2460594810816495e-07,8.891436408362368e-08
4028.6500347222245,1.2609195680170346e-07,7.354376260277288e-08
4035.6500347222245,2.293783376133913e-07,7.969047462096386e-08
4042.6500347222245,1.1606251545739366e-07,5.7095887012065446e-08
4049.6500347222245,2.2588695297465363e-07,9.897683148267487e-08
4056.6500347222245,3.277479832821076e-07,7.170435839391559e-08
4063.6500347222245,1.311457664914762e-07,5.759514993682887e-08
4070.6500347222245,1.8967860485485896e-07,7.19523289158931e-08
4077.6500347222245,1.248635076811545e-07,5.982119681411549e-08
4084.6500347222245,2.7101594579189416e-08,1.2487631527400873e-08
4091.6500347222245,5.950656885676604e-07,1.5783666869072313e-07
4098.6500347222245,5.543541060784075e-07,9.860822776762249e-08
4105.6500347222245,3.4159301166663806e-07,6.653371017880618e-08
4112.6500347222245,2.3677268310199962e-07,6.016521783822802e-08
4119.6500347222245,2.3279342977822519e-07,6.657459704826361e-08
4126.6500347222245,2.9471934105002775e-07,8.87705388760729e-08
4133.6500347222245,4.082386133923341e-07,1.0132197925720888e-07
4140.6500347222245,1.298173950823728e-07,8.251900960202318e-08
